CustomerID,InvoiceNo,TOTAL_REVENUE,Country
13332.0,1,350.9,United Kingdom
13334.0,3,3536.8200000000006,United Kingdom
13336.0,1,795.1200000000001,United Kingdom
13338.0,3,431.82000000000005,United Kingdom
13339.0,1,860.12,United Kingdom
13340.0,7,10736.48,United Kingdom
13341.0,1,775.8499999999999,United Kingdom
13343.0,2,303.93,United Kingdom
13344.0,3,2543.7200000000007,United Kingdom
13345.0,2,377.6,United Kingdom
13347.0,1,341.36,United Kingdom
13348.0,1,233.76,United Kingdom
13349.0,1,247.32,United Kingdom
13350.0,3,910.72,United Kingdom
13351.0,1,373.94,United Kingdom
13352.0,2,389.28,United Kingdom
13354.0,1,743.5300000000001,United Kingdom
13355.0,1,674.7,United Kingdom
13356.0,1,768.2400000000001,United Kingdom
13357.0,1,609.95,United Kingdom
13358.0,1,439.03000000000003,United Kingdom
13359.0,2,431.26,United Kingdom
13362.0,5,3085.49,United Kingdom
13363.0,2,992.5,United Kingdom
13364.0,2,7.105427357601002e-15,United Kingdom
13365.0,3,2191.2200000000003,United Kingdom
13366.0,1,56.160000000000004,United Kingdom
13368.0,2,623.4,United Kingdom
13369.0,2,263.75,United Kingdom
13370.0,2,721.3199999999999,United Kingdom
13372.0,1,378.63999999999993,United Kingdom
13373.0,3,3312.2500000000005,United Kingdom
13375.0,2,772.9,United Kingdom
13376.0,3,1019.76,United Kingdom
13379.0,3,572.56,United Kingdom
13381.0,7,3626.81,United Kingdom
13382.0,1,222.99,United Kingdom
13384.0,9,4122.28,United Kingdom
13385.0,1,534.5699999999999,United Kingdom
13388.0,3,627.15,United Kingdom
13389.0,3,797.9599999999999,United Kingdom
13390.0,1,544.08,United Kingdom
13391.0,1,59.8,United Kingdom
13394.0,10,2312.8,United Kingdom
13395.0,1,307.71999999999997,United Kingdom
13396.0,4,1325.29,United Kingdom
13397.0,6,1539.1799999999998,United Kingdom
13398.0,1,457.34000000000003,United Kingdom
13402.0,2,621.2300000000002,United Kingdom
13403.0,1,75.0,United Kingdom
13404.0,2,252.49,United Kingdom
13405.0,3,572.4509999999999,United Kingdom
13408.0,81,27487.41,United Kingdom
13410.0,7,988.9100000000001,United Kingdom
13411.0,1,213.55,United Kingdom
13414.0,3,1390.5,United Kingdom
13416.0,2,712.5,United Kingdom
13417.0,2,640.83,United Kingdom
13418.0,23,5845.4400000000005,United Kingdom
13419.0,1,221.06,United Kingdom
13420.0,4,140.35,United Kingdom
13421.0,3,1848.98,United Kingdom
13422.0,2,2601.55,United Kingdom
13425.0,3,1624.2100000000003,United Kingdom
13426.0,12,3550.7,United Kingdom
13427.0,3,582.6,United Kingdom
13428.0,1,218.46999999999997,United Kingdom
13429.0,4,1006.7999999999998,United Kingdom
13430.0,4,648.6899999999999,United Kingdom
13431.0,2,1269.1,United Kingdom
13434.0,2,534.24,United Kingdom
13435.0,9,3794.4900000000002,United Kingdom
13436.0,1,196.88999999999996,United Kingdom
13437.0,7,3408.0600000000004,United Kingdom
13439.0,1,283.71,United Kingdom
13441.0,1,296.64000000000004,United Kingdom
13447.0,4,1104.2300000000002,United Kingdom
13448.0,10,3465.6700000000005,United Kingdom
13449.0,1,291.88000000000005,United Kingdom
13450.0,6,2043.72,United Kingdom
13451.0,6,2916.45,United Kingdom
13452.0,2,590.0,United Kingdom
13453.0,2,356.97999999999996,United Kingdom
13455.0,4,1007.3499999999999,United Kingdom
13456.0,7,1737.82,United Kingdom
13458.0,22,9537.92,United Kingdom
13460.0,2,183.44,United Kingdom
13461.0,3,1445.0000000000002,United Kingdom
13462.0,2,143.25,United Kingdom
13464.0,1,674.6800000000001,United Kingdom
13466.0,2,297.95000000000005,United Kingdom
13467.0,2,1083.71,United Kingdom
13468.0,41,5656.75,United Kingdom
13470.0,2,165.0,United Kingdom
13471.0,4,2531.58,United Kingdom
13473.0,3,417.53999999999996,United Kingdom
13474.0,1,229.59,United Kingdom
13475.0,4,1431.7800000000002,United Kingdom
13476.0,4,1092.77,United Kingdom
13477.0,8,1441.5300000000002,United Kingdom
13479.0,3,291.0,United Kingdom
13481.0,8,1776.81,United Kingdom
13482.0,1,184.64,United Kingdom
13483.0,1,140.34,United Kingdom
13484.0,1,313.8,United Kingdom
13485.0,1,454.24,United Kingdom
13486.0,3,1122.4099999999999,United Kingdom
13487.0,3,575.4000000000001,United Kingdom
13488.0,17,8910.61,United Kingdom
13489.0,4,449.52,United Kingdom
13491.0,10,1215.8199999999997,United Kingdom
13492.0,3,1269.84,Switzerland
13493.0,2,618.63,Switzerland
13494.0,1,316.26000000000005,United Kingdom
13495.0,6,1990.12,United Kingdom
13496.0,3,617.93,United Kingdom
13497.0,3,321.04999999999995,United Kingdom
13499.0,7,1146.96,United Kingdom
13500.0,4,1136.77,United Kingdom
13501.0,2,1310.47,Switzerland
13502.0,3,291.99999999999994,United Kingdom
13503.0,1,216.85000000000002,United Kingdom
13504.0,1,295.93000000000006,United Kingdom
13505.0,8,4282.880000000001,Switzerland
13506.0,3,452.82,United Kingdom
13507.0,4,2479.16,United Kingdom
13508.0,1,110.97000000000003,United Kingdom
13509.0,7,979.72,United Kingdom
13510.0,5,1785.1599999999999,United Kingdom
13512.0,1,251.20999999999998,United Kingdom
13513.0,1,205.09999999999997,United Kingdom
13514.0,1,152.20000000000002,United Kingdom
13515.0,4,891.12,United Kingdom
13516.0,3,1389.4100000000003,United Kingdom
13517.0,5,2109.0699999999997,United Kingdom
13518.0,1,659.4399999999998,United Kingdom
13519.0,2,110.8,United Kingdom
13520.0,8,3487.7499999999995,Switzerland
13521.0,3,1093.65,United Kingdom
13522.0,1,125.80000000000001,United Kingdom
13523.0,6,3755.38,United Kingdom
13524.0,5,680.1800000000001,United Kingdom
13525.0,2,628.78,United Kingdom
13527.0,8,2263.76,United Kingdom
13529.0,2,307.76,United Kingdom
13531.0,2,483.80000000000007,United Kingdom
13532.0,1,210.30999999999995,United Kingdom
13533.0,3,270.79,United Kingdom
13534.0,43,5613.08,United Kingdom
13536.0,7,3448.29,United Kingdom
13538.0,7,1280.8500000000001,United Kingdom
13539.0,4,605.84,United Kingdom
13544.0,2,291.40999999999997,United Kingdom
13546.0,3,626.99,United Kingdom
13548.0,2,682.4100000000001,United Kingdom
13549.0,8,916.1199999999999,United Kingdom
13551.0,1,91.80000000000001,United Kingdom
13552.0,16,3539.53,United Kingdom
13555.0,4,4149.280000000001,United Kingdom
13557.0,2,584.06,United Kingdom
13558.0,4,605.06,United Kingdom
13560.0,1,174.36999999999998,United Kingdom
13561.0,1,141.86,United Kingdom
13562.0,3,1799.33,United Kingdom
13563.0,2,777.53,United Kingdom
13564.0,5,647.7400000000004,United Kingdom
13565.0,2,240.22,United Kingdom
13566.0,2,874.71,United Kingdom
13568.0,1,192.85,United Kingdom
13569.0,2,373.74999999999994,United Kingdom
13570.0,1,239.49000000000004,United Kingdom
13571.0,12,2092.3199999999997,United Kingdom
13572.0,1,1384.2499999999998,United Kingdom
13573.0,2,294.4,United Kingdom
13575.0,5,732.07,United Kingdom
13576.0,20,6703.300000000001,United Kingdom
13577.0,5,1658.3,United Kingdom
13579.0,2,467.0400000000001,United Kingdom
13581.0,1,118.0,United Kingdom
13583.0,1,781.03,United Kingdom
13584.0,1,142.4,United Kingdom
13587.0,3,347.0,United Kingdom
13588.0,13,2445.12,United Kingdom
13589.0,2,379.65000000000003,United Kingdom
13590.0,7,1976.12,United Kingdom
13591.0,3,1117.1299999999997,United Kingdom
13592.0,4,247.95999999999998,United Kingdom
13593.0,6,1990.2800000000002,United Kingdom
13594.0,1,396.97,United Kingdom
13596.0,2,697.0400000000001,United Kingdom
13598.0,2,167.42000000000002,United Kingdom
13599.0,33,5030.6,United Kingdom
13600.0,1,219.51999999999998,United Kingdom
13601.0,2,693.32,United Kingdom
13602.0,1,428.89,United Kingdom
13603.0,1,164.34,United Kingdom
13606.0,3,280.53999999999996,United Kingdom
13607.0,1,678.0100000000001,United Kingdom
13610.0,9,1115.43,United Kingdom
13611.0,4,1158.2,United Kingdom
13614.0,4,1610.46,United Kingdom
13615.0,2,399.99,United Kingdom
13617.0,3,544.1800000000001,United Kingdom
13618.0,1,177.34,United Kingdom
13621.0,1,213.85,United Kingdom
13623.0,7,672.4399999999999,United Kingdom
13626.0,1,257.22999999999996,United Kingdom
13627.0,7,1624.0200000000002,United Kingdom
13629.0,11,7792.360000000001,United Kingdom
13630.0,11,1995.6799999999998,United Kingdom
13631.0,12,3021.77,United Kingdom
13632.0,6,2117.02,United Kingdom
13634.0,5,1575.1599999999999,United Kingdom
13635.0,1,1071.03,United Kingdom
13636.0,6,941.62,United Kingdom
13637.0,3,810.5,United Kingdom
13638.0,1,122.64,United Kingdom
13639.0,1,1033.3400000000001,United Kingdom
13642.0,1,354.8,United Kingdom
13643.0,3,519.44,United Kingdom
13644.0,5,2597.5200000000004,United Kingdom
13645.0,1,252.1,United Kingdom
13647.0,5,1670.22,United Kingdom
13649.0,2,346.6,United Kingdom
13650.0,7,1809.34,United Kingdom
13651.0,2,94.2,United Kingdom
13652.0,3,1095.08,United Kingdom
13654.0,6,2707.33,United Kingdom
13655.0,2,932.97,United Kingdom
13656.0,2,379.65000000000003,United Kingdom
13657.0,2,382.14,United Kingdom
13658.0,7,2421.47,United Kingdom
13659.0,3,1550.85,United Kingdom
13662.0,7,879.08,United Kingdom
13663.0,1,189.46999999999997,United Kingdom
13666.0,3,84.65,United Kingdom
13667.0,1,305.0199999999999,United Kingdom
13668.0,29,6216.07,United Kingdom
13669.0,2,218.55,United Kingdom
13670.0,1,349.7,United Kingdom
13672.0,6,-71.45999999999998,United Kingdom
13673.0,2,396.91999999999996,United Kingdom
13675.0,2,486.82000000000005,United Kingdom
13678.0,1,232.6,United Kingdom
13680.0,5,2202.31,United Kingdom
13681.0,4,827.83,United Kingdom
13682.0,1,59.5,United Kingdom
13684.0,2,64.23,United Kingdom
13685.0,7,3119.44,United Kingdom
13686.0,1,72.0,United Kingdom
13689.0,1,910.0,United Kingdom
13690.0,1,172.25,United Kingdom
13692.0,5,1466.8699999999997,United Kingdom
13693.0,2,-32.0,United Kingdom
13694.0,60,62653.1,United Kingdom
13695.0,15,2504.13,United Kingdom
13697.0,1,151.3,United Kingdom
13699.0,1,308.58,United Kingdom
13700.0,10,2265.12,United Kingdom
13703.0,1,99.5,United Kingdom
13704.0,10,2295.3100000000004,United Kingdom
13705.0,3,711.86,United Kingdom
13706.0,1,330.79,United Kingdom
13707.0,2,806.41,United Kingdom
13708.0,1,296.88,United Kingdom
13709.0,17,6249.11,United Kingdom
13710.0,1,180.48,United Kingdom
13711.0,2,252.06000000000003,United Kingdom
13712.0,1,228.83999999999997,United Kingdom
13715.0,8,1053.94,United Kingdom
13716.0,1,138.28,United Kingdom
13717.0,7,1432.2600000000002,United Kingdom
13718.0,2,306.55,United Kingdom
13719.0,5,1041.68,United Kingdom
13720.0,4,799.9,United Kingdom
13721.0,1,524.1400000000001,United Kingdom
13722.0,4,2369.16,United Kingdom
13723.0,1,199.85000000000002,United Kingdom
13725.0,11,1809.8099999999997,United Kingdom
13726.0,2,1079.6599999999999,United Kingdom
13727.0,2,333.48,United Kingdom
13728.0,6,1016.1400000000001,United Kingdom
13730.0,2,752.6,United Kingdom
13731.0,2,610.59,United Kingdom
13732.0,1,491.86000000000007,United Kingdom
13735.0,8,2766.18,United Kingdom
13736.0,3,724.0,United Kingdom
13737.0,1,339.6,United Kingdom
13739.0,1,216.9,United Kingdom
13740.0,1,350.75,United Kingdom
13741.0,4,666.33,United Kingdom
13742.0,14,3102.42,United Kingdom
13743.0,8,1340.15,United Kingdom
13744.0,2,1156.36,United Kingdom
13745.0,2,291.53999999999996,United Kingdom
13747.0,1,79.6,United Kingdom
13748.0,5,948.2499999999999,United Kingdom
13750.0,5,1647.26,United Kingdom
13751.0,1,296.25,United Kingdom
13752.0,6,1186.28,United Kingdom
13753.0,1,741.26,United Kingdom
13754.0,2,282.6,United Kingdom
13755.0,10,2154.6800000000003,United Kingdom
13756.0,15,5145.120000000001,United Kingdom
13758.0,7,3190.55,United Kingdom
13759.0,2,659.41,United Kingdom
13760.0,2,286.78999999999996,United Kingdom
13761.0,2,1070.65,United Kingdom
13762.0,2,-1.4210854715202004e-14,United Kingdom
13763.0,3,1689.46,United Kingdom
13764.0,3,1521.7600000000002,United Kingdom
13767.0,52,16945.71,United Kingdom
13769.0,16,2771.87,United Kingdom
13771.0,5,2631.7,United Kingdom
13772.0,3,1132.13,United Kingdom
13774.0,1,345.0,United Kingdom
13777.0,41,25748.350000000002,United Kingdom
13778.0,1,178.7,United Kingdom
13780.0,2,360.01000000000005,United Kingdom
13781.0,1,127.84,United Kingdom
13782.0,6,912.0,United Kingdom
13784.0,11,2462.7899999999995,United Kingdom
13786.0,1,230.4,United Kingdom
13787.0,2,309.04,United Kingdom
13790.0,1,348.79999999999995,United Kingdom
13791.0,3,1047.68,United Kingdom
13792.0,2,195.54999999999995,United Kingdom
13798.0,63,36351.42,United Kingdom
13799.0,2,688.8600000000001,United Kingdom
13800.0,1,558.32,United Kingdom
13801.0,1,324.79999999999995,United Kingdom
13802.0,6,3906.2699999999995,United Kingdom
13803.0,1,277.07000000000005,United Kingdom
13804.0,7,2635.79,United Kingdom
13805.0,2,924.5999999999999,United Kingdom
13806.0,1,256.38,United Kingdom
13807.0,1,112.6,United Kingdom
13808.0,5,1747.6600000000003,United Kingdom
13809.0,1,155.05,Cyprus
13810.0,4,899.51,Germany
13811.0,4,591.75,Germany
13812.0,3,539.0,Germany
13813.0,5,1353.4099999999999,Germany
13814.0,3,1562.1200000000001,Germany
13815.0,5,4014.91,Germany
13816.0,4,555.04,Germany
13817.0,2,382.97999999999996,Germany
13819.0,3,1140.35,United Kingdom
13821.0,2,385.64,United Kingdom
13822.0,2,632.0,United Kingdom
13823.0,2,957.66,United Kingdom
13824.0,5,1698.94,United Kingdom
13826.0,2,174.65,United Kingdom
13827.0,3,412.05,United Kingdom
13828.0,1,209.49000000000004,United Kingdom
13829.0,1,-102.0,United Kingdom
13831.0,6,2202.99,United Kingdom
13832.0,2,40.949999999999996,United Kingdom
13833.0,1,384.7999999999999,United Kingdom
13835.0,4,834.57,United Kingdom
13837.0,2,271.24,United Kingdom
13838.0,4,691.7299999999999,United Kingdom
13841.0,1,85.0,United Kingdom
13842.0,9,3385.6200000000003,United Kingdom
13844.0,1,361.62,United Kingdom
13845.0,1,312.98,United Kingdom
13846.0,4,847.6099999999999,United Kingdom
13848.0,3,1255.0,United Kingdom
13849.0,2,1537.95,United Kingdom
13850.0,2,1586.8100000000002,United Kingdom
13851.0,3,2651.4599999999996,United Kingdom
13853.0,2,1056.94,United Kingdom
13854.0,29,8025.0199999999995,United Kingdom
13856.0,5,363.4,United Kingdom
13858.0,1,216.17000000000002,United Kingdom
13859.0,1,201.16,United Kingdom
13860.0,6,1240.0000000000002,United Kingdom
13862.0,10,2187.3100000000004,United Kingdom
13863.0,2,299.55999999999995,United Kingdom
13865.0,4,501.56,United Kingdom
13866.0,1,145.67,United Kingdom
13867.0,3,1015.29,United Kingdom
13868.0,2,3192.54,United Kingdom
13869.0,4,3104.95,United Kingdom
13870.0,10,2751.2500000000005,United Kingdom
13871.0,14,6389.8,United Kingdom
13873.0,4,381.7,United Kingdom
13874.0,1,540.45,United Kingdom
13875.0,5,1786.79,United Kingdom
13876.0,1,122.69999999999999,United Kingdom
13877.0,1,117.24000000000001,United Kingdom
13878.0,1,1281.53,United Kingdom
13880.0,13,3219.7700000000004,United Kingdom
13881.0,22,16989.52,United Kingdom
13882.0,6,1131.28,United Kingdom
13883.0,9,2538.75,United Kingdom
13884.0,6,781.3000000000002,United Kingdom
13885.0,2,506.8,United Kingdom
13886.0,1,243.56,United Kingdom
13887.0,1,349.54999999999995,United Kingdom
13888.0,2,605.63,United Kingdom
13889.0,1,416.9,United Kingdom
13890.0,14,1860.8600000000001,United Kingdom
13892.0,4,632.97,United Kingdom
13893.0,1,821.1000000000001,United Kingdom
13894.0,5,535.97,United Kingdom
13895.0,5,2588.12,United Kingdom
13897.0,1,311.15999999999997,United Kingdom
13898.0,1,155.93,United Kingdom
13899.0,2,388.52,United Kingdom
13900.0,3,740.9499999999999,United Kingdom
13901.0,5,2867.2,United Kingdom
13904.0,2,332.64000000000004,United Kingdom
13908.0,5,2347.0499999999997,United Kingdom
13911.0,9,2580.91,United Kingdom
13914.0,3,613.95,United Kingdom
13917.0,2,272.03999999999996,United Kingdom
13918.0,2,1212.8400000000004,United Kingdom
13919.0,3,350.16,Denmark
13922.0,1,172.24999999999997,United Kingdom
13923.0,1,351.13000000000005,United Kingdom
13924.0,11,1682.08,United Kingdom
13925.0,6,616.65,United Kingdom
13926.0,1,223.85000000000002,United Kingdom
13927.0,1,348.99000000000007,United Kingdom
13928.0,4,464.57,United Kingdom
13929.0,3,802.85,United Kingdom
13930.0,2,337.34,United Kingdom
13931.0,3,1230.93,United Kingdom
13932.0,1,307.4,United Kingdom
13933.0,2,608.7899999999998,United Kingdom
13934.0,1,922.0999999999999,United Kingdom
13936.0,2,361.2799999999999,United Kingdom
13937.0,1,158.85,United Kingdom
13938.0,1,71.66,United Kingdom
13939.0,4,556.7499999999999,United Kingdom
13940.0,4,839.14,United Kingdom
13941.0,7,4912.409999999999,United Kingdom
13946.0,3,561.57,United Kingdom
13947.0,1,90.6,United Kingdom
13948.0,1,101.99999999999999,United Kingdom
13949.0,6,2427.3199999999997,United Kingdom
13950.0,5,728.5600000000001,United Kingdom
13951.0,3,674.4499999999998,United Kingdom
13952.0,3,3246.091,United Kingdom
13953.0,7,3515.6799999999994,United Kingdom
13954.0,3,378.59,United Kingdom
13955.0,2,322.96,United Kingdom
13956.0,5,1026.42,United Kingdom
13958.0,1,-102.45,United Kingdom
13959.0,3,598.1999999999999,United Kingdom
13960.0,2,230.22,United Kingdom
13962.0,2,169.55,United Kingdom
13963.0,4,664.5400000000001,United Kingdom
13967.0,1,80.7,United Kingdom
13969.0,20,8986.689999999999,United Kingdom
13971.0,11,2702.2200000000003,United Kingdom
13972.0,2,190.25000000000003,United Kingdom
13973.0,1,264.7,United Kingdom
13974.0,1,413.59,United Kingdom
13975.0,7,2503.23,United Kingdom
13976.0,1,357.98,United Kingdom
13978.0,2,196.79,United Kingdom
13979.0,1,869.8699999999998,United Kingdom
13980.0,1,200.14000000000001,United Kingdom
13982.0,5,1861.11,United Kingdom
13983.0,13,2590.46,United Kingdom
13984.0,6,488.03,United Kingdom
13985.0,16,7024.530000000001,United Kingdom
13986.0,1,320.46000000000004,United Kingdom
13988.0,9,4098.8,United Kingdom
13989.0,2,1266.08,United Kingdom
13990.0,1,311.3,United Kingdom
13991.0,7,850.6300000000001,United Kingdom
13992.0,1,76.8,United Kingdom
13993.0,12,3409.6600000000003,United Kingdom
13994.0,6,2313.1400000000003,United Kingdom
13995.0,6,1383.49,United Kingdom
13999.0,15,3865.26,United Kingdom
14000.0,2,633.71,United Kingdom
14001.0,4,2030.33,United Kingdom
14002.0,2,529.7299999999999,United Kingdom
14004.0,7,4582.639999999999,United Kingdom
14005.0,5,2874.72,United Kingdom
14006.0,3,962.1899999999999,United Kingdom
14009.0,3,685.9299999999998,United Kingdom
14012.0,1,328.8,United Kingdom
14013.0,3,473.02,United Kingdom
14014.0,1,505.18,United Kingdom
14015.0,1,917.34,United Kingdom
14016.0,5,4328.46,EIRE
14019.0,4,1398.9599999999998,United Kingdom
14020.0,2,642.8000000000001,United Kingdom
14021.0,3,631.9000000000001,United Kingdom
14022.0,1,440.0,United Kingdom
14023.0,2,584.0699999999999,United Kingdom
14024.0,2,327.70000000000005,United Kingdom
14027.0,1,104.82000000000002,United Kingdom
14029.0,2,467.66,United Kingdom
14030.0,8,2360.0899999999997,United Kingdom
14031.0,23,14634.640000000001,United Kingdom
14032.0,18,2929.8399999999997,United Kingdom
14034.0,4,512.02,United Kingdom
14035.0,5,1428.0200000000002,United Kingdom
14036.0,1,626.65,United Kingdom
14037.0,2,147.2,United Kingdom
14038.0,4,1554.4799999999996,United Kingdom
14039.0,1,152.2,United Kingdom
14040.0,15,3542.19,United Kingdom
14041.0,1,141.41,United Kingdom
14044.0,4,652.8199999999999,United Kingdom
14045.0,4,1659.75,United Kingdom
14046.0,1,154.99,United Kingdom
14047.0,7,1290.0099999999998,United Kingdom
14048.0,2,375.13,United Kingdom
14049.0,6,5639.15,United Kingdom
14050.0,2,746.3599999999999,United Kingdom
14051.0,26,15477.34,United Kingdom
14052.0,1,225.36,United Kingdom
14053.0,2,260.25,United Kingdom
14054.0,1,92.46,United Kingdom
14055.0,1,725.6400000000001,United Kingdom
14056.0,29,8124.4,United Kingdom
14057.0,18,6147.4,United Kingdom
14059.0,1,183.6,United Kingdom
14060.0,20,6135.38,United Kingdom
14062.0,12,10464.850000000002,United Kingdom
14064.0,7,1188.32,United Kingdom
14066.0,1,152.55,United Kingdom
14067.0,2,374.7,United Kingdom
14068.0,1,265.85,United Kingdom
14071.0,9,1307.4099999999999,United Kingdom
14073.0,2,139.54,United Kingdom
14075.0,3,942.26,United Kingdom
14076.0,1,122.47,United Kingdom
14077.0,5,499.4200000000001,United Kingdom
14078.0,6,1049.37,United Kingdom
14079.0,1,375.0999999999999,United Kingdom
14080.0,1,45.599999999999994,United Kingdom
14081.0,4,904.67,United Kingdom
14082.0,1,182.24999999999997,United Kingdom
14083.0,9,1018.4300000000001,United Kingdom
14085.0,19,4435.790000000001,United Kingdom
14087.0,2,181.67,United Kingdom
14088.0,14,50415.490000000005,United Kingdom
14089.0,1,161.0,United Kingdom
14090.0,1,76.32000000000001,United Kingdom
14092.0,17,4063.1000000000004,United Kingdom
14093.0,1,442.84999999999997,United Kingdom
14096.0,34,57120.91,United Kingdom
14098.0,1,147.34999999999997,United Kingdom
14099.0,12,3092.97,United Kingdom
14100.0,1,194.90000000000003,United Kingdom
14101.0,6,5976.790000000001,United Kingdom
14102.0,8,1314.73,United Kingdom
14104.0,2,216.20999999999998,United Kingdom
14105.0,2,1260.33,United Kingdom
14107.0,8,2688.48,United Kingdom
14108.0,3,594.1600000000001,United Kingdom
14109.0,2,80.19999999999999,United Kingdom
14110.0,13,5669.650000000001,United Kingdom
14111.0,5,688.6,United Kingdom
14112.0,12,2774.17,United Kingdom
14113.0,8,1377.92,United Kingdom
14114.0,2,386.53,United Kingdom
14116.0,5,1382.7399999999998,United Kingdom
14117.0,1,90.0,United Kingdom
14119.0,1,-19.9,United Kingdom
14121.0,6,2740.3,United Kingdom
14124.0,1,419.58000000000004,United Kingdom
14125.0,3,2740.4300000000003,United Kingdom
14126.0,4,643.6300000000001,United Kingdom
14127.0,3,709.7099999999999,United Kingdom
14128.0,2,637.5000000000002,United Kingdom
14129.0,5,1123.8600000000001,United Kingdom
14130.0,1,483.86,United Kingdom
14132.0,12,3580.13,United Kingdom
14133.0,5,590.3399999999999,United Kingdom
14135.0,15,4690.3099999999995,United Kingdom
14138.0,2,982.3800000000002,United Kingdom
14139.0,1,415.81999999999994,United Kingdom
14140.0,3,920.05,United Kingdom
14141.0,6,879.03,United Kingdom
14142.0,1,311.81,United Kingdom
14143.0,1,115.8,United Kingdom
14145.0,5,3148.2,United Kingdom
14146.0,6,2949.57,United Kingdom
14147.0,3,468.4,United Kingdom
14148.0,1,157.2,United Kingdom
14149.0,3,259.43,United Kingdom
14150.0,2,658.64,United Kingdom
14152.0,3,611.09,United Kingdom
14154.0,2,1345.62,United Kingdom
14155.0,1,118.75,United Kingdom
14156.0,66,113384.14000000001,EIRE
14157.0,3,400.43,United Kingdom
14158.0,1,507.65999999999997,United Kingdom
14159.0,14,4678.3,United Kingdom
14161.0,3,1110.52,United Kingdom
14162.0,2,289.36,United Kingdom
14163.0,4,2445.9100000000003,United Kingdom
14164.0,2,1631.7700000000004,United Kingdom
14165.0,1,122.54,United Kingdom
14167.0,4,574.84,United Kingdom
14171.0,1,363.79,United Kingdom
14173.0,4,450.8400000000001,United Kingdom
14174.0,1,134.46,United Kingdom
14175.0,7,3108.0600000000004,United Kingdom
14176.0,5,574.0,United Kingdom
14177.0,5,554.46,United Kingdom
14178.0,7,1620.9300000000003,United Kingdom
14179.0,2,719.78,United Kingdom
14180.0,31,4640.77,United Kingdom
14184.0,1,452.89,United Kingdom
14185.0,1,197.65,United Kingdom
14188.0,10,2018.9099999999999,United Kingdom
14189.0,24,4604.3099999999995,United Kingdom
14191.0,14,4660.01,United Kingdom
14193.0,2,853.3900000000001,United Kingdom
14194.0,32,11216.75,United Kingdom
14195.0,3,962.7,United Kingdom
14196.0,1,335.52,United Kingdom
14198.0,7,663.4999999999999,United Kingdom
14199.0,1,185.39999999999998,United Kingdom
14201.0,9,688.0400000000001,United Kingdom
14204.0,1,161.02999999999994,United Kingdom
14205.0,4,218.78,United Kingdom
14206.0,2,308.26,United Kingdom
14208.0,1,151.73999999999998,United Kingdom
14209.0,7,2067.13,United Kingdom
14210.0,7,1900.89,United Kingdom
14211.0,13,2208.3,United Kingdom
14212.0,1,1070.48,United Kingdom
14213.0,1,-1192.2000000000003,United Kingdom
14214.0,7,1000.2300000000001,United Kingdom
14215.0,7,1777.92,United Kingdom
14216.0,4,1839.3000000000002,United Kingdom
14217.0,24,1925.36,United Kingdom
14218.0,1,169.48000000000002,United Kingdom
14219.0,1,89.94,United Kingdom
14220.0,2,632.3999999999999,United Kingdom
14221.0,10,3427.85,United Kingdom
14222.0,1,683.1700000000001,United Kingdom
14223.0,4,975.23,United Kingdom
14224.0,4,1050.1200000000001,United Kingdom
14226.0,7,2201.64,United Kingdom
14227.0,15,3315.7100000000005,United Kingdom
14229.0,5,1450.6000000000001,United Kingdom
14231.0,5,822.0600000000001,United Kingdom
14232.0,8,2043.93,United Kingdom
14233.0,5,1447.5100000000002,United Kingdom
14234.0,4,775.4600000000003,United Kingdom
14235.0,6,3093.86,United Kingdom
14236.0,2,490.86,United Kingdom
14237.0,1,161.00000000000003,United Kingdom
14238.0,1,146.85,United Kingdom
14239.0,13,2323.5000000000005,United Kingdom
14240.0,2,890.3400000000001,United Kingdom
14241.0,1,213.70000000000005,United Kingdom
14242.0,2,280.55,United Kingdom
14243.0,14,2535.88,United Kingdom
14245.0,5,1677.48,United Kingdom
14246.0,3,1474.0600000000002,United Kingdom
14247.0,1,136.76999999999998,United Kingdom
14248.0,1,302.58,United Kingdom
14250.0,3,1904.05,United Kingdom
14251.0,5,2879.7,United Kingdom
14256.0,3,935.06,United Kingdom
14257.0,6,3087.2700000000004,United Kingdom
14258.0,10,12650.080000000002,United Kingdom
14259.0,1,120.0,United Kingdom
14261.0,2,1163.45,United Kingdom
14262.0,8,2618.2299999999996,United Kingdom
14264.0,3,319.47,United Kingdom
14265.0,2,530.18,Unspecified
14267.0,7,1279.0900000000001,United Kingdom
14270.0,1,492.65,United Kingdom
14271.0,1,112.32,United Kingdom
14272.0,2,437.96000000000004,United Kingdom
14273.0,4,559.97,United Kingdom
14276.0,5,1019.3900000000001,United Kingdom
14277.0,4,3957.0,France
14280.0,1,134.04,United Kingdom
14282.0,15,3729.34,United Kingdom
14284.0,3,578.45,United Kingdom
14285.0,4,1910.0100000000002,United Kingdom
14286.0,5,4595.81,United Kingdom
14287.0,4,151.23,United Kingdom
14288.0,2,413.85,United Kingdom
14289.0,6,911.26,United Kingdom
14290.0,6,2307.45,United Kingdom
14291.0,12,3873.3,United Kingdom
14292.0,14,4819.329999999999,United Kingdom
14293.0,4,1046.56,United Kingdom
14295.0,2,154.7,United Kingdom
14297.0,6,1284.06,United Kingdom
14298.0,45,50862.44,United Kingdom
14299.0,18,2855.3500000000004,United Kingdom
14300.0,1,43.2,United Kingdom
14301.0,2,632.04,United Kingdom
14304.0,2,197.1,United Kingdom
